54,cattle-system,1543586400,0.006334944724,0.185813937073042,0.117719125580408,0.005136738733612,0,0,0.5
55,producao,1543183200,1.36304924598421E-08,0.000437477554066,0,0,0,0,0
56,cattle-system,1543449600,1.32579912769799E-05,0,0.014248318502395,3.26585883906491E-08,0,0,0
57,prometheus,1543276800,6.44601463315977E-05,0.001350440463881,0.003765247824365,0,0,0,0
58,kube-system,1543320000,0.003694312199291,0,0.003017915555537,1.30634353562596E-07,0,0,0
59,default,1543550400,1.25111805598715E-09,6.28292231903438E-05,0,0,0.1126562130451,0.009237226227654,0.5
60,kube-system,1543190400,6.80842171778581E-07,0.00938327299918,0.061571194629009,3.26585883906491E-08,0,0,0
61,producao,1543406400,7.55928446827111E-05,0,0,0,0,0,0
62,producao,1542981600,0.019278479530606,0.006538117558906,0.000130681052473,3.26585883906491E-08,0,0,0
63,kube-system,1543024800,0.001368343470065,0,0.001972467135757,0,0,0,0
64,default,1543608000,1.25111805598715E-09,6.28292231903438E-05,0,0,0.151807065685858,0.012296186822663,0.5
65,producao,1543024800,0.000930018230537,0,0.10281740181565,0.000405750302165,0,0,0.5
66,kube-system,1543334400,9.41083734372887E-07,0.02047767274352,0.052966664080271,3.26585883906491E-08,0,0,0
67,default,1543298400,0.001065905585419,0.051000264503273,4.08378288976645E-06,4.57220237469087E-07,0,0,0
68,kube-system,1543399200,0.039711920822308,0.017324576542671,0.028451715393003,0,0,0,0
69,cattle-system,1543442400,1.13350425792226E-05,0,0.014248318502395,3.26585883906491E-08,0,0,0
70,producao,1543608000,0.000824823767132,0.091554588899085,0.000159267532701,6.53171767812982E-07,0,0,0
71,producao,1543615200,8.58895530005766E-09,7.213725625558E-05,0,0,0.008119576079905,0.003629719035719,0
72,cattle-system,1542780000,0.022863403323303,0,0.035238962555795,0.02645113783665,0,0,0
73,kube-system,1543334400,0.001590604067755,0.006021521723786,0.018209587905469,0,0,0,0
74,ingress-nginx,1543024800,0.016772431481738,0,0.089557358772578,0.002127282472002,0,0,0
75,desenvolvimento,1542866400,0.00279982394973,0.064430980546987,0.045019622576785,6.53171767812982E-07,0,0,0
76,producao,1543104000,6.45204920169263E-07,0,0.020794622474691,0,0,0,0
77,producao,1542722400,4.96435975301178E-08,0,0.003916347791286,0,0,0,0
78,desenvolvimento,1543104000,0.000477893730102,0.027229875062926,0.002470688648309,2.09014965700154E-06,0,0,0
79,prometheus,1543240800,0.004805818217653,0.009635365561364,0.0379505943946,6.27371482984369E-05,0,0,0
80,producao,1543089600,0.025130325874385,0.004855690582365,0,0,0,0,0
81,producao,1542765600,0.02238426222793,0.004855690582365,0,0,0,0,0
82,prometheus,1543305600,0.002265147989023,0,0.010597416598944,0,0,0,0
83,producao,1543572000,0.002870671462889,0,0,0,0,0,0
84,producao,1542952800,0.006867239511291,0.002527130977212,0.00296891016086,0,0,0,0
85,kube-system,1543464000,6.09954502677385E-05,0.006125461426347,0.022607822077747,0,0,0,0
86,ingress-nginx,1543442400,0.000338357836321,0.037089409087278,0.068244095870887,0.000493242660464,0,0,0
87,producao,1543435200,0.000831706247138,0.136686138554726,0.002540112957435,3.26585883906491E-07,0,0,0.5
88,testes,1543255200,0.050851716478763,0.586811758217636,0.017580685340445,0.003477845736309,0,0,1
89,producao,1543406400,3.18995199365221E-06,0.01932347664343,0,0,0,0,0
90,kube-system,1542924000,0.003094837763104,0.002266506051385,0.000245026973386,0,0,0,0
91,ingress-nginx,1543003200,2.68879773496403E-09,0.000225719801832,0.000726913354378,0,0.231077184242583,0.267010583838512,0.5
92,kube-system,1543413600,0.024534481306803,0,0.090790661205288,3.26585883906491E-08,0,0,0
93,producao,1543492800,1.99276984720766E-08,0.00034672423168,0,0,0,0,0
94,cattle-system,1542772800,0.000922503005757,0.003658056994638,0.000767751183276,3.26585883906491E-08,0,0,0
95,producao,1543089600,4.31331902527454E-09,7.5239933943992E-05,0,0,0.040712410085218,0.008758283472497,0
96,ingress-nginx,1542938400,0.014965947244739,0,0.059218935684503,0.002177413405181,0,0,0
97,ingress-nginx,1542722400,8.03561594626328E-05,0.000881160463509,0.000902516018638,0,0,0,0
98,producao,1543046400,0.015394982133802,0.239664011033122,0.03182900384284,3.26585883906491E-07,0,0,0.5
99,kube-system,1543089600,4.84005597011258E-09,5.81752066577258E-05,0,0,0.008626725395272,0.005370090549068,0
100,tcc,1543557600,0.066558806457401,0.282998334637751,0.00052272420989,0.011413948032413,0,0,0.5
101,producao,1543017600,0.000752943692918,0.019701227651994,0.009458041172699,0,0,0,0
102,producao,1543622400,0.010586734518367,0,0.097549321887851,0.000405750302165,0,0,0
103,ingress-nginx,1543075200,0.015634307490495,0,0.059218935684503,0.00228580726005,0,0,0
104,ingress-nginx,1542801600,8.85411950203854E-05,0,0.000914767367308,0,0,0,0
105,prometheus,1543348800,0.004963264473095,0.009591928073726,0.0379505943946,6.27371482984369E-05,0,0,0
106,default,1542772800,0.002270780640658,0.001982611042895,0,0,0,0,0
107,ingress-nginx,1542715200,0.014947515212229,0.02678851916175,0.053228026185216,0.00188015493365,0,0,0
108,awx,1542708000,0.016339356465712,0,0.023906465036693,3.26585883906491E-08,0,0,0
109,kube-system,1543593600,5.23257243166944E-05,0,0.025735999771308,2.15546683378284E-06,0,0,0
110,producao,1543312800,0.006960660971779,0.564411976646145,0.024580289213504,3.95168919526854E-06,0,0,1
111,producao,1543312800,6.95908662672838E-09,6.67075703008589E-05,0,0,0.052641781776442,0.023583465918394,0
112,ingress-nginx,1543363200,7.00873920754649E-10,4.88671735924897E-05,0,0,0.271810018441068,0.646294328021747,1
113,desenvolvimento,1543147200,1.18745922257769E-08,8.68749752755372E-05,0,0,0.00072566517771,0.009226945407458,0
114,ingress-nginx,1542916800,0.000100110042702,0,0.000914767367308,0,0,0,0
115,kube-system,1543492800,0.025076293716727,0.005398659177837,0.004336977428932,0,0,0,0
116,prometheus,1542909600,0.001992257549548,0,0.010438149066243,0,0,0,0
117,kube-system,1543240800,0.020013261877774,0.008599846882856,0.028811088287302,0,0,0,0
118,kube-system,1543262400,1.72488593835605E-11,5.42968595472107E-05,0,0,0.325570714350874,0.09835608105922,0.5
119,prometheus,1542708000,3.9947461843826E-09,6.74832397229619E-05,0,0,0.478389506123508,0.016043757382702,0.5
120,ingress-nginx,1543572000,0.020742042124498,0,0.056723744338856,0.002484665404761,0,0,0
121,producao,1543507200,1.99276984720766E-08,0.00034672423168,0,0,0,0,0
122,kube-system,1543579200,4.87835912981822E-05,0,0.025735999771308,2.15546683378284E-06,0,0,0
123,desenvolvimento,1543082400,0.000535982117833,0,0.072654581391835,8.29528145122487E-06,0,0,0
124,default,1543370400,0.015397563852087,0.095218851249099,0.024531283818827,6.53171767812982E-07,0,0,0
125,ingress-nginx,1543276800,0.000135722858743,0,0.000914767367308,0,0,0,0
126,kube-system,1543140000,9.83269770065682E-09,5.19698512809017E-05,0,0,0.000713587358512,0.000660999469155,0
127,desenvolvimento,1543392000,1.18745922257769E-08,8.68749752755372E-05,0,0,0.000872413811707,0.011110280597432,0
128,mariadb-tyktn,1543384800,0.004806304475713,0.029483194734136,0.04039269656268,6.53171767812982E-08,0,0,0
129,producao,1542895200,4.67328150459128E-09,5.97265455019318E-05,0,0,0.000543237995467,0.006529923522467,0
130,producao,1543125600,1.04921425480087E-08,7.4464264521889E-05,0,0,2.9192998797712E-06,1.51258251019296E-07,0
131,kube-system,1543262400,0.02015283125427,0,0.09110919627069,3.26585883906491E-08,0,0,0
132,producao,1543255200,1.11169027547976E-07,0,0.003953101837294,0,0,0,0
133,prometheus,1543492800,1.58449794702474E-05,0,0.013852191562088,0,0,0,0
134,desenvolvimento,1543327200,0.000635838535375,0,0.072654581391835,8.29528145122487E-06,0,0,0
135,kube-system,1542794400,2.96222146952712E-09,6.28292231903438E-05,0,0,0.050861067293023,0.003329828174178,0
136,default,1543291200,8.96942265344269E-09,7.1361586833477E-05,0,0,0.878273917562236,0.067822042775592,1
137,kube-system,1542744000,1.23270218415421E-08,5.89508760798288E-05,0,0,0.030633427993625,0.002303204364744,0
138,producao,1542916800,0.011773641150153,0.144805846065301,0.025801340297545,6.53171767812982E-07,0,0,0.5
139,prometheus,1542909600,2.61231359510483E-09,0.000197795702636,0.000726913354378,0,0.316045231029307,0.093297166935711,0.5
140,kube-system,1543104000,6.62716981741085E-07,0.009382497329758,0.061571194629009,3.26585883906491E-08,0,0,0
141,kube-system,1542888000,0.001199499665925,0,0.001972467135757,0,0,0,0
142,awx,1542859200,4.81554976027508E-09,5.66238678135198E-05,0,0,0.035772256895711,0.032410637804799,0
143,default,1543176000,8.96942265344269E-09,7.1361586833477E-05,0,0,0.800727356614141,0.061771652587407,1
144,cattle-system,1543312800,0.001101565833534,0.004003229887474,1.22513486692993E-05,3.26585883906491E-08,0,0,0
145,kube-system,1543248000,0.000304837801837,0,0.009045579100833,0,0,0,0
146,ingress-nginx,1542729600,8.10829883396732E-05,0.000749296661752,0.000902516018638,0,0,0,0
147,prometheus,1543003200,2.3324762503614E-06,0.000967259769362,0.004185877462011,0,0,0,0
148,prometheus,1543507200,6.62185185143973E-05,0,0.010344222059779,0,0,0,0
149,cattle-system,1543600800,6.72935960969981E-05,0.009624506189454,0.029966798845106,3.26585883906491E-08,0,0,0
150,producao,1543521600,5.44325180722239E-06,0.008032832535299,0.028892763945098,0,0,0,0
151,kube-system,1543154400,0.003012061877672,0,0.057585422528597,0,0,0,0
152,cattle-system,1543176000,1.62663106163429E-09,5.73995372356228E-05,0,0,0.914915010680988,0.627683044414253,1
153,prometheus,1543096800,0.002117865498772,0,0.010438149066243,0,0,0,0
154,kube-system,1542801600,1.72488593835605E-11,5.42968595472107E-05,0,0,0.314255930376935,0.09218168431919,0.5
155,cattle-system,1543010400,2.14282835134831E-09,5.58481983914168E-05,0,0,0.271810018441068,0.646285329177218,1
156,kube-system,1543521600,9.87468814411667E-07,0.020478448412942,0.052966664080271,3.26585883906491E-08,0,0,0
157,prometheus,1543060800,0.001796084495037,0,0.010344222059779,0,0,0,0
158,producao,1543572000,0.005842220220245,0,0.085114202988512,0.000213913753959,0,0,0
159,producao,1542967200,0.001141114159987,0,0,1.63292941953246E-07,0,0,0
160,mariadb-tyktn,1543356000,8.57903214508993E-09,6.74832397229619E-05,0,0,2.37007834871691E-06,1.80037532619842E-07,0
161,prometheus,1542952800,0.010324400687167,0,0.017735869090256,0,0,0,0
162,prometheus,1542880800,0.002020042103718,0.004726153788874,0.010344222059779,0,0,0,0
163,producao,1542780000,6.8071134229552E-09,6.74832397229619E-05,0,0,0.001599084984126,0.000364656450641,0
164,kube-system,1543003200,4.87292765328624E-10,6.36048926124469E-05,0,0,0.851704466521936,0.579206571258688,1
165,kube-system,1543413600,7.60213912401614E-06,0,0.025735999771308,2.15546683378284E-06,0,0,0
166,cattle-system,1542808800,0.000934655018795,0,0.000767751183276,3.26585883906491E-08,0,0,0
167,kube-system,1543348800,0.024090244633317,0,0.090790661205288,3.26585883906491E-08,0,0,0
168,tcc,1542729600,0.414858577388405,0.149768579027916,0.053730331480657,0.010429618178319,0,0,0.5
169,testes,1542758400,0.027824506815636,0,0.017515344814208,0.000908986490677,0,0,0
170,producao,1543176000,4.67328150459128E-09,5.97265455019318E-05,0,0,0.000697040948511,0.008438959246881,0
171,producao,1543500000,1.55233556305489E-09,5.81752066577258E-05,0,0,3.22110742710622E-07,1.90534261667898E-08,0
172,kube-system,1543147200,0.003322489779932,0.002269608729073,0.000359372894299,0,0,0,0
173,prometheus,1543291200,0.062086342326377,0.300637057296373,0.778303678263249,0.962437789879672,0,0,1
174,kube-system,1543536000,9.91012901610797E-07,0.02047767274352,0.052966664080271,3.26585883906491E-08,0,0,0
175,cattle-system,1542902400,0.001731393527787,0.01183981805898,0.030632455456138,3.26585883906491E-08,0,0,0
176,producao,1543500000,9.2527379949911E-09,6.43805620345499E-05,0,0,2.77241533494229E-07,1.90534261667898E-08,0
177,producao,1542873600,0.004480642748526,0,0.024555786516166,3.95168919526854E-06,0,0,0
178,tcc,1543492800,6.15748394163118E-09,5.89508760798288E-05,0,0,0.002307728727705,0.000103958403214,0
179,producao,1543564800,0.000118000313926,0,0.028892763945098,0,0,0,0
180,testes,1543608000,1.2591896392295E-05,0,1,0.008090904005076,0,0,1
181,producao,1543269600,0.001370895060965,0.053797328439376,0,1.63292941953246E-07,0,0,0
182,prometheus,1542895200,9.87130980213013E-09,7.3688595099786E-05,0,0,0.000286669036658,0.001000689308428,0
183,producao,1543572000,0.010568978836195,0.039143381717006,0.097549321887851,0.000405750302165,0,0,0
184,ingress-nginx,1543528800,0.020487522565334,0.035562115995157,0.055514944603485,0.002435448912056,0,0,0
185,prometheus,1542952800,0.00013208861459,0,0.010254378836204,0,0,0,0
186,testes,1542715200,1.39900790594079E-05,0,0.031669736310139,0.009484282678763,0,0,0
187,cattle-system,1543586400,6.31463101451987E-09,6.12778843461378E-05,0,0,0.362924298662639,0.025494688791122,0.5
188,cattle-system,1542794400,0.001670092410343,0.011886358224307,0.030632455456138,3.26585883906491E-08,0,0,0
189,desenvolvimento,1543082400,1.18745922257769E-08,8.68749752755372E-05,0,0,0.000686717888085,0.008728330478003,0
190,kube-system,1543255200,0.003286730144343,0,0.057585422528597,0,0,0,0
191,prometheus,1543161600,6.52602878666316E-10,4.88671735924897E-05,0,0,0.271810018441068,0.64628918616626,1
192,producao,1543262400,0.006674057999479,0,0.024580289213504,3.95168919526854E-06,0,0,0
193,prometheus,1543291200,0.002005248435969,0,0.010405478803125,0,0,0,0
194,kube-system,1543528800,9.89182003935544E-07,0.02047767274352,0.052966664080271,3.26585883906491E-08,0,0,0
195,ingress-nginx,1542931200,0.014937611120864,0,0.059218935684503,0.002173004495749,0,0,0
196,default,1543068000,0.012052120412202,0,0.024531283818827,6.53171767812982E-07,0,0,0
197,ingress-nginx,1542780000,8.63419662311085E-05,0.000768688397304,0.000902516018638,0,0,0,0
198,cattle-system,1542852000,4.51216990191287E-09,6.20535537682408E-05,0,0,0.215676651286674,0.258142319698983,0.5
199,testes,1542816000,1.3696317325144E-08,6.67075703008589E-05,0,0,1.48555082488006E-05,2.55301585233651E-05,0
200,kube-system,1542816000,4.10114044056657E-09,0.000193141686104,0.000726913354378,0,0.271810018441068,0.646280373718972,1
201,kube-system,1542931200,6.95541298248148E-07,0.002103615472743,0.062343029595175,3.26585883906491E-08,0,0,0
202,prometheus,1543305600,1.64432159277161E-09,6.28292231903438E-05,0,0,0.25872774929979,0.27771140938469,0.5
203,producao,1543492800,7.57374385504983E-09,6.51562314566529E-05,0,0,0.024798797265189,0.002547806802367,0
204,kube-system,1543456800,1.46077803696408E-05,0.002790082911305,0.002340007595836,2.15546683378284E-06,0,0,0
205,producao,1542808800,6.83351908423374E-09,7.05859174113739E-05,0,0,4.94114249832658E-06,5.00014322022336E-07,0
206,prometheus,1543212000,3.9947461843826E-09,6.74832397229619E-05,0,0,0.574318375805157,0.01954862727602,1
207,producao,1543104000,0.224771863569355,0.260397654685935,0.001131207860465,0.000560192766665,0,0,0.5
208,kube-system,1543471200,0.000448366037124,0,0.090153591074484,3.26585883906491E-08,0,0,0
209,kube-system,1543377600,0.020896328231728,0,0.09110919627069,3.26585883906491E-08,0,0,0
210,producao,1543147200,0.015801846503114,0.240065032124349,0.031902511934856,3.26585883906491E-07,0,0,0.5
211,kube-system,1543428000,0.040040211253326,0,0.081418379473274,3.26585883906491E-08,0,0,0
212,tcc,1543363200,3.01198183928514E-09,6.20535537682408E-05,0,0,0.004049183219406,0.00102721790888,0
213,kube-system,1543593600,7.16248961432885E-09,6.74832397229619E-05,0,0,0.000118813732992,0.000108549906331,0
214,desenvolvimento,1543219200,0.000591660691428,0,0.072654581391835,8.29528145122487E-06,0,0,0
215,cattle-system,1543269600,0.001086794072804,0.004000127209785,1.22513486692993E-05,3.26585883906491E-08,0,0,0
216,prometheus,1543370400,0.063689979816942,0,0.78369835546063,0.989952128061379,0,0,1
217,producao,1543204800,0.020629703847927,0.006513296137399,0.000130681052473,3.26585883906491E-08,0,0,0
218,default,1543435200,2.98493338786497E-09,5.97265455019318E-05,0,0,0.001530613742657,0.025391542066433,0
219,producao,1543284000,0.013633634404095,0,0.08812803476116,0.000419075006229,0,0,0
220,producao,1543168800,5.89611968887379E-05,0.002460423406911,0,0,0,0,0
221,cattle-system,1543255200,0.000282600349657,0.003355545920018,0.003654985686341,3.26585883906491E-08,0,0,0
222,ingress-nginx,1542916800,0.000100049636439,0.000750848000596,0.000902516018638,0,0,0,0
223,kube-system,1543010400,6.51644152569316E-07,0.005189228433869,0.061652870286804,3.26585883906491E-08,0,0,0
224,ingress-nginx,1543032000,7.00873920754649E-10,4.88671735924897E-05,0,0,0.271810018441068,0.646285879606675,1
225,prometheus,1543593600,0.002520854556658,0.004882839012138,0.010344222059779,0,0,0,0
226,kube-system,1542708000,0.000178846392685,0,0.001331313222064,0,0,0,0
227,kube-system,1543183200,0.004350574928928,0.002713291638516,0.000387959374528,0,0,0,0
228,prometheus,1543327200,9.87130980213013E-09,7.3688595099786E-05,0,0,0.000411965804036,0.00144866353304,0
229,kube-system,1542736800,0.019170426854987,0.006298435707476,0.028900931510877,0,0,0,0
230,producao,1543536000,9.6954484074482E-05,0,0.028892763945098,0,0,0,0
231,cattle-system,1543536000,4.56840681218914E-05,0,0.048690943394685,3.26585883906491E-08,0,0,0
232,prometheus,1543406400,6.50569546789421E-06,0,0.034430373543621,1.76682963193412E-05,0,0,0
233,ingress-nginx,1543543200,0.001200378536932,0,0.069567241527172,0.00179086635299,0,0,0
234,producao,1542873600,0.201987781376038,0.459676437257264,0.001131207860465,0.000544124741177,0,0,0.5
235,producao,1543233600,0.075496322270396,0,0.002213410326253,8.03727860293874E-05,0,0,0
236,prometheus,1543248000,2.61231359510483E-09,0.000197795702636,0.000726913354378,0,0.325205798760135,0.098226878247484,0.5
237,kube-system,1543140000,1.72488593835605E-11,5.42968595472107E-05,0,0,0.321878112266596,0.096515556977811,0.5
238,default,1543140000,0.00323087300886,0,0,0,0,0,0
239,prometheus,1542808800,2.61231359510483E-09,0.000197795702636,0.000726913354378,0,0.314353585586116,0.092239971415772,0.5
240,producao,1543600800,9.2527379949911E-09,6.43805620345499E-05,0,0,4.83147844843939E-07,3.119468559202E-08,0
241,producao,1543536000,0.000912744892742,0,0.025225526910087,0,0,0,0
242,prometheus,1543356000,0.00235372737735,0.004751750879803,0.010344222059779,0,0,0,0
243,tcc,1543111200,3.01198183928514E-09,6.20535537682408E-05,0,0,0.003848269393158,0.000846087136149,0
244,prometheus,1542729600,1.64432159277161E-09,6.28292231903438E-05,0,0,0.200373726789007,0.249616524982687,0.5
245,kube-system,1543291200,0.001332413318268,0.006137096467679,0.022244365400558,0,0,0,0
246,default,1543435200,0.001069912091892,0.057347567384342,0.007808192885233,4.57220237469087E-07,0,0,0
247,prometheus,1543356000,0.002300903099901,0.004029602647825,0.010597416598944,0,0,0,0
248,ingress-nginx,1542996000,0.016566823918885,0.026627955591374,0.053632320691303,0.002102625237767,0,0,0
249,prometheus,1543204800,2.52691715021434E-09,4.88671735924897E-05,0,0,0.158546078563209,0.026342405284286,0.5
250,producao,1543032000,5.22497279086433E-05,0.002460423406911,0,0,0,0,0
251,producao,1542794400,0.022627726915093,0.004855690582365,0,0,0,0,0
252,prometheus,1542988800,0.002095817017696,0.004740115838472,0.010344222059779,0,0,0,0
253,kube-system,1543154400,0.000283197840408,0.003906271209711,0.009045579100833,0,0,0,0
254,producao,1542794400,1.3560813482689E-08,0.000100061355451,0,0,0.007981344666817,0.021426843723868,0
255,ingress-nginx,1542830400,7.00873920754649E-10,4.88671735924897E-05,0,0,0.271810018441068,0.646280740937466,1
256,prometheus,1543456800,8.39597992018948E-05,0,0.039257404919325,1.78315892612944E-05,0,0,0
257,producao,1543370400,8.56322660590171E-09,6.98102479892709E-05,0,0,0.886288674334157,0.095962145538163,1
258,producao,1543348800,5.3476735231099E-09,5.81752066577258E-05,0,0,3.44092270613375E-06,1.78238827519808E-07,0
259,producao,1543507200,6.80852782416666E-10,7.05859174113739E-05,0,0,5.74118948582041E-05,0.000710848255533,0
260,prometheus,1543147200,0.059166076126565,0,0.783490082533252,0.912490169356662,0,0,1
261,producao,1543485600,6.07134177894034E-05,0,0.028892763945098,0,0,0,0
262,ingress-nginx,1542873600,0.017034908175136,0.138069932803758,0.055719133747974,0.001914021889811,0,0,0.5
263,prometheus,1542808800,2.17702321079877E-06,0.000968035438785,0.004185877462011,0,0,0,0
264,prometheus,1543392000,0.002007943331038,0,0.010344222059779,0,0,0,0
265,desenvolvimento,1542866400,0.002799788694326,0,0.045019622576785,6.53171767812982E-07,0,0,0
266,desenvolvimento,1542931200,5.88411673053658E-09,7.6791272788198E-05,0,0,3.51542459342384E-06,5.50870139147086E-06,0
267,prometheus,1542837600,0.052859808022842,0.287837736162251,0.720383385537691,0.810674472678919,0,0,1
268,producao,1543528800,8.45614618110028E-09,7.05859174113739E-05,0,0,3.46165218335588E-07,2.2650836366858E-08,0
269,producao,1543327200,5.07628594791162E-09,6.36048926124469E-05,0,0,0.010689692178689,0.387487086366005,0.5
270,mariadb-tyktn,1543039200,0.003653396775141,0.029649963659888,0.04039269656268,6.53171767812982E-08,0,0,0
271,desenvolvimento,1543507200,8.13289064255115E-05,0.053648399910333,0.038109861927301,2.09014965700154E-06,0,0,0
272,ingress-nginx,1543348800,7.67359847737972E-09,0.000217963107611,0.000726913354378,0,0.355928253129266,0.024560671326612,0.5
273,kube-system,1542830400,2.49563075315687E-09,4.73158347482836E-05,0,0,0.213099547953427,0.257689800975273,0.5
274,producao,1543262400,4.28562252571567E-09,5.42968595472107E-05,0,0,0.000819979482086,0.010765490176531,0
275,testes,1542960000,0.038418167034498,0,0.017515344814208,0.000916987844833,0,0,0
276,kube-system,1543600800,0.000192639928072,0.006201477029714,0.02273850313022,0,0,0,0
277,cattle-system,1543334400,0.001980348883041,0,0.081144766019659,3.26585883906491E-08,0,0,0
278,default,1543075200,8.96942265344269E-09,7.1361586833477E-05,0,0,0.731127982940938,0.05625507962559,1
279,prometheus,1542758400,2.13683424389159E-06,0.000968035438785,0.004185877462011,0,0,0,0
